date,name,Cases,Case Rate,population
"D0516",Unincorporated - Castaic,276,1015.04,27191
"D0516",Unincorporated - Cerritos,0,0,587
"D0516",Unincorporated - Charter Oak,0,0,7728
"D0516",Unincorporated - Claremont,0,0,702
"D0516",Unincorporated - Covina,45,267.55,16819
"D0516",Unincorporated - Covina (Charter Oak),27,205.42,13144
"D0516",Unincorporated - Del Aire,12,273.16,4393
"D0516",Unincorporated - Del Rey,0,0,318
"D0516",Unincorporated - Del Sur,2,82.82,2415
"D0516",Unincorporated - Desert View Highlands,5,200.56,2493
"D0516",Unincorporated - Duarte,14,316.17,4428
"D0516",Unincorporated - East Covina,0,0,329
"D0516",Unincorporated - East La Mirada,10,188.96,5292
"D0516",Unincorporated - East Lancaster,0,0,114
"D0516",Unincorporated - East Los Angeles,558,445.44,125269
"D0516",Unincorporated - East Pasadena,3,46.85,6403
"D0516",Unincorporated - East Rancho Dominguez,33,215.57,15308
"D0516",Unincorporated - East Whittier,7,131.93,5306
"D0516",Unincorporated - El Camino Village,16,182,8791
"D0516",Unincorporated - El Monte,0,0,145
"D0516",Unincorporated - Elizabeth Lake,3,180.61,1661
"D0516",Unincorporated - Florence-Firestone,365,564.1,64705
"D0516",Unincorporated - Franklin Canyon,0,0,4
"D0516",Unincorporated - Glendora,2,303.03,660
"D0516",Unincorporated - Hacienda Heights,86,153.77,55926
"D0516",Unincorporated - Harbor Gateway,0,0,1
"D0516",Unincorporated - Hawthorne,4,159.11,2514
"D0516",Unincorporated - Hi Vista,0,0,1098
"D0516",Unincorporated - Kagel/Lopez Canyons,4,283.29,1412
"D0516",Unincorporated - La Crescenta-Montrose,24,121.21,19801
"D0516",Unincorporated - La Habra Heights,0,0,676
"D0516",Unincorporated - La Rambla,7,337.35,2075
"D0516",Unincorporated - La Verne,3,147.06,2040
"D0516",Unincorporated - Ladera Heights,17,240.42,7071
"D0516",Unincorporated - Lake Hughes,0,0,668
"D0516",Unincorporated - Lake Los Angeles,27,207.79,12994
"D0516",Unincorporated - Lake Manor,3,182.59,1643
"D0516",Unincorporated - Lakewood,0,0
"D0516",Unincorporated - Lennox,81,359.33,22542
"D0516",Unincorporated - Leona Valley,2,114.22,1751
"D0516",Unincorporated - Littlerock,14,348.17,4021
"D0516",Unincorporated - Littlerock/Juniper Hills,2,154.2,1297
"D0516",Unincorporated - Littlerock/Pearblossom,15,420.29,3569
"D0516",Unincorporated - Llano,1,114.03,877
"D0516",Unincorporated - Marina del Rey,14,148.76,9411
"D0516",Unincorporated - Miracle Mile,0,0
"D0516",Unincorporated - Monrovia,17,438.03,3881
"D0516",Unincorporated - Newhall,0,0,220
"D0516",Unincorporated - North Lancaster,4,333.89,1198
"D0516",Unincorporated - North Whittier,8,95.69,8360
"D0516",Unincorporated - Northeast San Gabriel,28,116.49,24036
"D0516",Unincorporated - Palmdale,4,475.06,842
"D0516",Unincorporated - Palos Verdes Peninsula,0,0,621
"D0516",Unincorporated - Pearblossom/Llano,2,102.25,1956
"D0516",Unincorporated - Pellissier Village,0,0,619
"D0516",Unincorporated - Placerita Canyon,0,0,460
"D0516",Unincorporated - Pomona,1,51.6,1938
"D0516",Unincorporated - Quartz Hill,31,240.2,12906
"D0516",Unincorporated - Rancho Dominguez,13,488.54,2661
"D0516",Unincorporated - Roosevelt,0,0,931
"D0516",Unincorporated - Rosewood,5,388.8,1286
"D0516",Unincorporated - Rosewood/East Gardena,0,0,1193
"D0516",Unincorporated - Rosewood/West Rancho Dominguez,15,446.3,3361
"D0516",Unincorporated - Rowland Heights,82,160.71,51022
"D0516",Unincorporated - San Clemente Island,0,0
"D0516",Unincorporated - San Francisquito Canyon/Bouquet Canyon,0,0
"D0516",Unincorporated - San Jose Hills,40,197.81,20221
"D0516",Unincorporated - San Pasqual,1,49.14,2035
"D0516",Unincorporated - Sand Canyon,0,0,308
"D0516",Unincorporated - Santa Catalina Island,2,749.06,267
"D0516",Unincorporated - Santa Monica Mountains,20,107.41,18621
"D0516",Unincorporated - Saugus,4,2580.65,155
"D0516",Unincorporated - Saugus/Canyon Country,0,0,356
"D0516",Unincorporated - South Antelope Valley,0,0,455
"D0516",Unincorporated - South El Monte,2,111.42,1795
"D0516",Unincorporated - South San Gabriel,23,259.95,8848
"D0516",Unincorporated - South Whittier,102,172.23,59222
"D0516",Unincorporated - Southeast Antelope Valley,0,0,781
"D0516",Unincorporated - Stevenson Ranch,28,133.55,20966
"D0516",Unincorporated - Sun Village,10,165.67,6036
"D0516",Unincorporated - Sunrise Village,2,154.32,1296
"D0516",Unincorporated - Twin Lakes/Oat Mountain,4,241.25,1658
"D0516",Unincorporated - Val Verde,14,423.09,3309
"D0516",Unincorporated - Valencia,7,227.86,3072
"D0516",Unincorporated - Valinda,48,205.38,23371
"D0516",Unincorporated - View Park/Windsor Hills,31,266.44,11635
"D0516",Unincorporated - Walnut Park,69,427.43,16143
"D0516",Unincorporated - West Antelope Valley,2,132.36,1511
"D0516",Unincorporated - West Carson,84,380.33,22086
"D0516",Unincorporated - West Chatsworth,0,0
"D0516",Unincorporated - West LA,21,2205.88,952
"D0516",Unincorporated - West Puente Valley,32,325.37,9835
"D0516",Unincorporated - West Rancho Dominguez,5,367.92,1359
"D0516",Unincorporated - West Whittier/Los Nietos,83,308.26,26925
"D0516",Unincorporated - Westfield/Academy Hills,0,0,1300
"D0516",Unincorporated - Westhills,0,0,839
"D0516",Unincorporated - White Fence Farms,3,81.46,3683
"D0516",Unincorporated - Whittier,10,264.27,3784
"D0516",Unincorporated - Whittier Narrows,0,0,12
"D0516",Unincorporated - Willowbrook,116,332.25,34913
"D0516",Unincorporated - Wiseburn,10,165.92,6027
